id,season,prenda,nivel,subnivel,tipo_color_temporada,color,color_categoria,publishable,formales_informales,color_l,color_categoria_l,adventurous,application,basic,print,style,weather,talla_lookiero
22akJ1733_bofrtwo0_sm,9,sweater,2,2.2,CALIDOS/VERANO,lilac,AZUL,True,N,ak,F,two,freetime,0,smooth,boho,cold,"['L', 'S', 'XS', 'XL', 'M']"
12kY187_bofrthr0_sm,9,jumpsuit,1,1.2,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,freetime,0,smooth,boho,warm,"['S', 'XL', 'M', 'L']"
21aT1791_clfrtwo0_sm,9,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,classic,warm_season,"['XL', 'L', 'XXL', 'X4XL', 'XXXL']"
21gT1791_clfrtwo0_sm,9,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,smooth,classic,warm_season,"['XL', 'L', 'XXXL', 'X4XL', 'XXL']"
21cS2546_bowothr0_fl,9,shirt,2,2.1,FRIOS/INVIERNO,rust,MARRÓN,True,FR,c,B,three,work,0,floral,boho,cold_season,"['XL', 'X4XL', 'XXXL', 'L', 'XXL']"
22acJ1970_cafrtwo0_sm,9,cardigan,2,2.2,FRIOS/INVIERNO,grey,GRIS,True,N,ac,H,two,freetime,0,smooth,casual,cold,"['L', 'XL', 'XXXL', 'X4XL', 'XXL']"
21aS2564_clfrthr0_an,9,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,animal_print,classic,warm_season,"['X4XL', 'XXXL', 'L', 'XL', 'XXL']"
21acT1797_cafrtwo0_sm,9,top,2,2.1,FRIOS/INVIERNO,grey,GRIS,True,N,ac,H,two,freetime,0,smooth,casual,warm,"['XXL', 'L', 'XL', 'XXXL', 'X4XL']"
21ajT1797_cafrtwo0_sm,9,top,2,2.1,CALIDOS/VERANO,coral,ROJO,True,N,aj,C,two,freetime,0,smooth,casual,warm,"['XXXL', 'L', 'X4XL', 'XXL', 'XL']"
21aT1797_cafrtwo0_sm,9,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,casual,warm,"['XXXL', 'XL', 'XXL', 'L', 'X4XL']"
31alK1044_stfrthr0_an,9,jacket,3,3.1,CALIDOS/VERANO,blue_turquoise,AZUL,True,N,al,F,three,freetime,0,animal_print,street,warm_season,"['X4XL', 'L', 'XXL', 'XL', 'XXXL']"
22bX128_clfrtwo0_sm,9,sweatshirt,2,2.2,CALIDOS/VERANO,beige,MARRÓN,True,IR,b,B,two,freetime,0,smooth,classic,cold,"['XS', 'S', 'XL', 'M', 'XXL', 'L']"
22pJ1760_cafrtwo0_sm,9,cardigan,2,2.2,FRIOS/INVIERNO,grey_dark,GRIS,True,N,p,H,two,freetime,0,smooth,casual,cold_season,"['XXXL', 'X4XL', 'XXL']"
11gP2146_stfrthr0_an,9,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,animal_print,street,warm,"['M', 'L', 'S']"
11aP2146_stfrthr0_an,9,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,animal_print,street,warm,"['L', 'M', 'S']"
21aC1533_clfrtwo0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,two,freetime,0,smooth,classic,warm_season,"['XXXL', 'XXL', 'X4XL', 'L', 'XL']"
21dS1929_bowothr0_fl,7,shirt,2,2.1,CALIDOS/VERANO,red,ROJO,True,FR,d,C,three,work,0,floral,boho,warm_season,"['L', 'M', 'S']"
11aF1525_bofrthr0_fl,9,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,floral,boho,warm_season,"['M', 'S']"
21lC2185_cafrtwo0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,brown,MARRÓN,True,IR,l,B,two,freetime,0,smooth,casual,warm,"['M', 'S', 'L']"
21gC2185_cafrtwo0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,freetime,0,smooth,casual,warm,"['L', 'M', 'S']"
11bF1527_stfrthr0_sm,9,skirt,1,1.1,CALIDOS/VERANO,beige,MARRÓN,True,FR,b,B,three,freetime,0,smooth,street,warm_season,"['M', 'XL', 'XXL', 'L', 'S']"
11acF1527_stfrthr0_sm,9,skirt,1,1.1,FRIOS/INVIERNO,grey,GRIS,True,FR,ac,H,three,freetime,0,smooth,street,warm_season,"['XXL', 'M', 'XL', 'L', 'S']"
11aF1529_bowothr0_po,9,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,work,0,polka_dot,boho,warm_season,"['L', 'M', 'S']"
21amC2186_cafrthr0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,nude,MARRÓN,True,IR,am,B,three,freetime,0,smooth,casual,warm,"['M', 'S', 'L']"
21kC2186_cafrthr0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,IR,k,G,three,freetime,0,smooth,casual,warm,"['S', 'M', 'L']"
21awC2186_cafrthr0_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,gold,DORADO,True,IR,aw,M,three,freetime,0,smooth,casual,warm,"['S', 'L', 'M']"
21kS2769_clwothr0_re,9,shirt,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,FR,k,G,three,work,0,retro,classic,cold_season,"['S', 'L', 'M']"
21cS2769_clwothr0_re,9,shirt,2,2.1,FRIOS/INVIERNO,rust,MARRÓN,True,FR,c,B,three,work,0,retro,classic,cold_season,"['M', 'S', 'L']"
11kP2153_bofrthr0_no,9,pant,1,1.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,freetime,0,no_especificado,boho,warm,"['S', 'L', 'M']"
12lD2601_bowothr0_fl,9,dress,1,1.2,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,three,work,0,floral,boho,cold_season,"['S', 'L', 'M']"
21aS2768_bowotwo0_po,9,shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,two,work,0,polka_dot,boho,warm_season,"['L', 'M', 'S']"
21iS2768_bowotwo0_po,9,shirt,2,2.1,CALIDOS/VERANO,camel,MARRÓN,True,FR,i,B,two,work,0,polka_dot,boho,warm_season,"['L', 'M', 'S']"
21avS2774_bowothr0_sh,9,shirt,2,2.1,FRIOS/INVIERNO,jade,AZUL,True,FR,av,F,three,work,0,sheets,boho,warm_season,"['L', 'M', 'S']"
21fC2150_bowotwo0_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,IR,f,E,two,work,0,smooth,boho,warm,"['M', 'L', 'S']"
21aC2150_bowotwo0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,two,work,0,smooth,boho,warm,"['M', 'S', 'L']"
11gF1478_bowothr0_fl,9,skirt,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,work,0,floral,boho,warm_season,"['S', 'L', 'M']"
12dD1556_bofrthr0_sh,7,dress,1,1.2,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,freetime,0,sheets,boho,warm_season,"['M', 'XL', 'XS']"
11dF1166_clwothr0_ta,8,skirt,1,1.1,CALIDOS/VERANO,red,ROJO,True,FR,d,C,three,work,0,tartan,classic,cold,"['L', 'M', 'XS', 'S']"
31nK931_cafrtwo0_sm,9,jacket,3,3.1,CALIDOS/VERANO,white,BLANCO,False,N,n,E,two,freetime,0,smooth,casual,warm_season,"['XXXL', 'XXL', 'X4XL']"
31aK931_cafrtwo0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,casual,warm_season,"['X4XL', 'XXL', 'XXXL']"
31sK931_cafrtwo0_sm,9,jacket,3,3.1,CALIDOS/VERANO,blue_light,AZUL,True,N,s,F,two,freetime,0,smooth,casual,warm_season,"['X4XL', 'XXXL', 'XXL']"
21nC2084_cafrtwo0_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,True,IR,n,E,two,freetime,0,smooth,casual,warm,"['XXL', 'L', 'S', 'XL', 'M']"
21eT2314_bofrtwo0_fl,9,top,2,2.1,CALIDOS/VERANO,yellow,AMARILLO,True,N,e,D,two,freetime,0,floral,boho,warm,"['M', 'L', 'S']"
21sT2314_bofrtwo0_fl,9,top,2,2.1,CALIDOS/VERANO,blue_light,AZUL,True,N,s,F,two,freetime,0,floral,boho,warm,"['M', 'L', 'S']"
11qM575_cafrtwo0_sm,9,jeans,1,1.1,CALIDOS/VERANO,mustand,AMARILLO,True,IR,q,D,two,freetime,0,smooth,casual,warm_season,"['XL', 'L', 'M', 'S']"
11nM575_cafrtwo0_sm,9,jeans,1,1.1,CALIDOS/VERANO,white,BLANCO,False,IR,n,E,two,freetime,0,smooth,casual,warm_season,"['XL', 'L', 'S', 'M']"
21aC1475_cafrone1_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,one,freetime,1,smooth,casual,warm,"['XXL', 'XS', 'XL', 'M', 'L', 'S']"
21wC1475_cafrone1_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,salmon,ROSA,True,IR,w,I,one,freetime,1,smooth,casual,warm,"['S', 'L', 'XL', 'M', 'XXL', 'XS']"
21nC1475_cafrone1_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,True,IR,n,E,one,freetime,1,smooth,casual,warm,"['S', 'L', 'M', 'XL', 'XXL', 'XS']"
12sD2238_bowothr0_fl,9,dress,1,1.2,CALIDOS/VERANO,blue_light,AZUL,True,N,s,F,three,work,0,floral,boho,warm,"['S', 'XL', 'M', 'XXL', 'L']"
11fF1401_bowotwo0_sm,9,skirt,1,1.1,CALIDOS/VERANO,ecru,BLANCO,True,FR,f,E,two,work,0,smooth,boho,warm_season,"['L', 'M', 'S', 'XL', 'XXL']"
11aF1401_bowotwo0_sm,9,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,two,work,0,smooth,boho,warm_season,"['L', 'S', 'XXL', 'XL', 'M']"
31aK616_bofrthr0_fl,7,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,floral,boho,warm,"['L', 'X4XL', 'XL', 'XXL', 'XXXL']"
31bK1171_clwotwo0_sm,9,jacket,3,3.1,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,two,work,0,smooth,classic,cold,"['L', 'XL', 'S', 'XXL', 'M']"
31sK1171_clwotwo0_sm,9,jacket,3,3.1,CALIDOS/VERANO,blue_light,AZUL,True,N,s,F,two,work,0,smooth,classic,cold,"['XXL', 'S', 'XL', 'M', 'L']"
21oT2060_bowotwo0_fl,9,top,2,2.1,CALIDOS/VERANO,green,VERDE,True,N,o,G,two,work,0,floral,boho,warm_season,"['M', 'XXL', 'L', 'S', 'XL', 'XXXL']"
22aJ2061_clwotwo0_sm,9,cardigan,2,2.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,smooth,classic,cold_season,"['M', 'XXL', 'XXXL', 'L', 'XL', 'XS', 'S']"
22fJ2061_clwotwo0_sm,9,cardigan,2,2.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,two,work,0,smooth,classic,cold_season,"['L', 'M', 'S', 'XL', 'XS', 'XXL', 'XXXL']"
21uT1636_clwotwo0_no,9,top,2,2.1,CALIDOS/VERANO,orange,NARANJA,True,N,u,J,two,work,0,no_especificado,classic,cold_season,"['S', 'XL', 'XS', 'L', 'M', 'XXL', 'XXXL']"
21fT1636_clwotwo0_no,9,top,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,two,work,0,no_especificado,classic,cold_season,"['S', 'XS', 'L', 'XXL', 'XXXL', 'XL', 'M']"
21rT1636_clwotwo0_no,9,top,2,2.1,CALIDOS/VERANO,pink,ROSA,True,N,r,I,two,work,0,no_especificado,classic,cold_season,"['L', 'M', 'S', 'XL', 'XS', 'XXL', 'XXXL']"
21acT1636_clwotwo0_no,9,top,2,2.1,FRIOS/INVIERNO,grey,GRIS,True,N,ac,H,two,work,0,no_especificado,classic,cold_season,"['L', 'M', 'S', 'XXXL', 'XXL', 'XL', 'XS']"
21qC971_cafrthr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,mustand,AMARILLO,True,IR,q,D,three,freetime,0,smooth,casual,warm_season,"['XS', 'L', 'M', 'S', 'XL']"
21kC971_cafrthr0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,IR,k,G,three,freetime,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
21gC971_cafrthr0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,three,freetime,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
21aT2057_bowotwo0_fl,9,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,work,0,floral,boho,warm_season,"['L', 'M', 'XXXL', 'S', 'XL', 'XXL']"
21dT2062_bofrthr0_sm,9,top,2,2.1,CALIDOS/VERANO,red,ROJO,True,N,d,C,three,freetime,0,smooth,boho,warm_season,"['S', 'XXL', 'L', 'M', 'XL']"
12aY204_bofrthr0_fl,9,playsuit,1,1.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,floral,boho,warm,"['L', 'M', 'S']"
11gM551_cawotwo0_sm,9,jeans,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,work,0,smooth,casual,cold_season,"['S', 'XL', 'L', 'M', 'XS']"
11tM551_cawotwo0_sm,9,jeans,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,IR,t,F,two,work,0,smooth,casual,cold_season,"['XS', 'M', 'L', 'S', 'XL']"
31tK939_cafrthr0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,blue,AZUL,True,N,t,F,three,freetime,0,smooth,casual,warm_season,"['L', 'S', 'XL', 'XXL', 'M', 'X4XL', 'XXXL', 'XS']"
21yS1444_bofrthr0_ge,7,shirt,2,2.1,FRIOS/INVIERNO,garnet,ROJO,True,FR,y,C,three,freetime,0,geometric,boho,warm_season,"['XXL', 'L', 'X4XL', 'XL', 'XXXL']"
21bT1169_bofrthr0_an,7,top,2,2.1,CALIDOS/VERANO,beige,MARRÓN,True,N,b,B,three,freetime,0,animal_print,boho,warm,"['XXXL', 'L', 'X4XL', 'XL', 'XXL']"
11qF968_bofrthr0_re,7,skirt,1,1.1,CALIDOS/VERANO,mustand,AMARILLO,True,FR,q,D,three,freetime,0,retro,boho,warm,"['L', 'X4XL', 'XL', 'XXL', 'XXXL']"
21nC1048_cafrthr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,True,IR,n,E,three,freetime,0,smooth,casual,warm,"['XS', 'L', 'M', 'S', 'XL']"
31tK1124_cafrtwo0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,blue,AZUL,True,N,t,F,two,freetime,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XL', 'XS', 'XXXL', 'XXL']"
21gC2304_cawotwo0_po,9,t-shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,work,0,polka_dot,casual,warm_season,"['XXL', 'XXXL', 'X4XL']"
21nC968_cafrthr0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,IR,n,E,three,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XL', 'XS', 'XXL']"
21gC968_cafrthr0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,three,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XS', 'XXL', 'XL']"
21gC2092_bowotwo0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,work,0,smooth,boho,warm,"['XS', 'M', 'XL', 'XXL', 'S', 'L']"
21fC2092_bowotwo0_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,IR,f,E,two,work,0,smooth,boho,warm,"['M', 'L', 'S', 'XL', 'XS', 'XXL']"
11ajF885_cafrthr0_sm,9,skirt,1,1.1,CALIDOS/VERANO,coral,ROJO,True,FR,aj,C,three,freetime,0,smooth,casual,warm,"['L', 'M', 'XXL', 'XL', 'XXXL', 'S']"
11gF885_cafrthr0_sm,9,skirt,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,freetime,0,smooth,casual,warm,"['XXL', 'S', 'XL', 'XXXL', 'L', 'M']"
11nF885_cafrthr0_sm,9,skirt,1,1.1,CALIDOS/VERANO,white,BLANCO,True,FR,n,E,three,freetime,0,smooth,casual,warm,"['XXL', 'XXXL', 'XS', 'S', 'M', 'XL', 'L']"
11aF885_cafrthr0_sm,9,skirt,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,three,freetime,0,smooth,casual,warm,"['XXXL', 'M', 'S', 'XL', 'L', 'XXL']"
11oF885_cafrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,green,VERDE,True,FR,o,G,three,freetime,0,smooth,casual,warm,"['M', 'S', 'XXXL', 'XL', 'XS', 'XXL', 'L']"
11eF885_cafrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,yellow,AMARILLO,True,FR,e,D,three,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XL', 'XS', 'XXL', 'XXXL']"
32aB455_bofrthrn_fl,9,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,no_especificado,floral,boho,warm,['UNQ']
32fB455_bofrthrn_fl,9,bag,3,3.2,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,freetime,no_especificado,floral,boho,warm,['UNQ']
21qC961_cafrtwo0_sm,8,t-shirt,2,2.1,CALIDOS/VERANO,mustand,AMARILLO,True,IR,q,D,two,freetime,0,smooth,casual,warm_season,"['L', 'M', 'XL', 'XS', 'S']"
21rC961_cafrtwo0_sm,7,t-shirt,2,2.1,CALIDOS/VERANO,pink,ROSA,False,IR,r,I,two,freetime,0,smooth,casual,warm_season,"['S', 'XL', 'XS', 'L', 'M']"
21aC961_cafrtwo0_sm,7,t-shirt,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,two,freetime,0,smooth,casual,warm_season,"['XL', 'M', 'S', 'XS', 'L']"
21nC961_cafrtwo0_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,white,BLANCO,False,IR,n,E,two,freetime,0,smooth,casual,warm_season,"['XS', 'L', 'M', 'S', 'XL']"
21cC961_cafrtwo0_sm,8,t-shirt,2,2.1,FRIOS/INVIERNO,rust,MARRÓN,True,IR,c,B,two,freetime,0,smooth,casual,warm_season,"['L', 'S', 'XL', 'XS', 'M']"
21oC961_cafrtwo0_sm,8,t-shirt,2,2.1,CALIDOS/VERANO,green,VERDE,True,IR,o,G,two,freetime,0,smooth,casual,warm_season,"['L', 'M', 'S', 'XL', 'XS']"
21kC961_cafrtwo0_sm,9,t-shirt,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,IR,k,G,two,freetime,0,smooth,casual,warm_season,"['L', 'XL', 'XS', 'M', 'S']"
21arC961_cafrtwo0_sm,9,t-shirt,2,2.1,CALIDOS/VERANO,lemon,AMARILLO,False,IR,ar,D,two,freetime,0,smooth,casual,warm_season,"['L', 'XS', 'S', 'M', 'XL']"
31pA113_clfrthr0_an,7,coat,3,3.1,FRIOS/INVIERNO,grey_dark,GRIS,True,N,p,H,three,freetime,0,animal_print,classic,cold,"['S', 'L', 'M']"
11sP1516_cafrfou0_sm,7,pant,1,1.1,CALIDOS/VERANO,blue_light,AZUL,True,N,s,F,four,freetime,0,smooth,casual,warm,"['M', 'S', 'XL', 'L', 'XXL']"
11gP1516_cafrfou0_sm,7,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,four,freetime,0,smooth,casual,warm,"['L', 'M', 'XL', 'S', 'XXL']"
11nF858_cafrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,white,BLANCO,False,FR,n,E,three,freetime,0,smooth,casual,warm,"['XS', 'XL', 'L', 'M', 'S']"
11eF858_cafrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,yellow,AMARILLO,True,FR,e,D,three,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XL', 'XS']"
11rF858_cafrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,pink,ROSA,True,FR,r,I,three,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XL', 'XS']"
31tK953_cawotwo0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,blue,AZUL,True,N,t,F,two,work,0,smooth,casual,warm_season,"['M', 'L', 'S', 'XS']"
11alF916_stfrthr0_sm,7,skirt,1,1.1,CALIDOS/VERANO,blue_turquoise,AZUL,True,FR,al,F,three,freetime,0,smooth,street,warm_season,"['XXL', 'XXXL', 'XL', 'XS', 'L']"
31aK1213_stfrtwo0_sm,9,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,street,cold_season,"['L', 'XL', 'S', 'M']"
11aP2004_clwothr0_ca,8,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,0,cachemere,classic,cold_season,"['S', 'L', 'XL', 'M', 'XXL']"
11gP2004_clwothr0_ca,8,pant,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,work,0,cachemere,classic,cold_season,"['XXL', 'S', 'L', 'M', 'XL']"
31aK1025_bofrfou0_sm,8,parka,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,four,freetime,0,smooth,boho,cold,"['XXL', 'XL']"
21nT2043_bofrtwo0_sm,9,top,2,2.1,CALIDOS/VERANO,white,BLANCO,False,N,n,E,two,freetime,0,smooth,boho,warm_season,"['M', 'XL', 'L', 'S']"
21hT2043_bofrtwo0_sm,9,top,2,2.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,two,freetime,0,smooth,boho,warm_season,"['M', 'XL', 'L', 'S']"
21gT2043_bofrtwo0_sm,9,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,smooth,boho,warm_season,"['L', 'S', 'XL', 'M']"
21aT2043_bofrtwo0_sm,9,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,boho,warm_season,"['L', 'M', 'S', 'XL']"
31aK1026_bofrtwo0_sm,8,jacket,3,3.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,two,freetime,0,smooth,boho,cold_season,"['S', 'L', 'XS', 'M', 'XL']"
31lK1026_bofrtwo0_sm,8,jacket,3,3.1,FRIOS/INVIERNO,brown,MARRÓN,True,N,l,B,two,freetime,0,smooth,boho,cold_season,"['L', 'XS', 'S', 'M', 'XL']"
31hK1026_bofrtwo0_sm,8,jacket,3,3.1,FRIOS/INVIERNO,green_dark,VERDE,True,N,h,G,two,freetime,0,smooth,boho,cold_season,"['L', 'M', 'S', 'XS', 'XL']"
31gK1026_bofrtwo0_sm,8,jacket,3,3.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,two,freetime,0,smooth,boho,cold_season,"['XS', 'M', 'L', 'XL', 'S']"
11gF1228_bofrthr0_mi,7,skirt,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,freetime,0,miniprint,boho,warm_season,"['L', 'M', 'S']"
21nT1557_bofrthr0_sm,7,top,2,2.1,CALIDOS/VERANO,white,BLANCO,False,N,n,E,three,freetime,0,smooth,boho,warm,"['L', 'M', 'S']"
32aB437_bowothrn_sm,8,bag,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,no_especificado,smooth,boho,cold_season,['UNQ']
32cB437_bowothrn_sm,8,bag,3,3.2,FRIOS/INVIERNO,rust,MARRÓN,True,N,c,B,three,work,no_especificado,smooth,boho,cold_season,['UNQ']
32kB437_bowothrn_sm,8,bag,3,3.2,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,work,no_especificado,smooth,boho,cold_season,['UNQ']
32cQ380_bowotwon_sm,8,scarf,3,3.2,FRIOS/INVIERNO,rust,MARRÓN,True,FR,c,B,two,work,no_especificado,smooth,boho,cold_season,['UNQ']
32rQ380_bowotwon_sm,8,scarf,3,3.2,CALIDOS/VERANO,pink,ROSA,True,FR,r,I,two,work,no_especificado,smooth,boho,cold_season,['UNQ']
32aQ380_bowotwon_sm,8,scarf,3,3.2,FRIOS/INVIERNO,black,NEGRO,True,FR,a,A,two,work,no_especificado,smooth,boho,cold_season,['UNQ']
32gQ380_bowotwon_sm,8,scarf,3,3.2,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,two,work,no_especificado,smooth,boho,cold_season,['UNQ']
32yQ380_bowotwon_sm,8,scarf,3,3.2,FRIOS/INVIERNO,garnet,ROJO,True,FR,y,C,two,work,no_especificado,smooth,boho,cold_season,['UNQ']
21kT1293_bofrthr0_sm,8,top,2,2.1,FRIOS/INVIERNO,khaki,VERDE,True,N,k,G,three,freetime,0,smooth,boho,warm,"['L', 'M', 'S', 'XL', 'XS']"
21afT1293_bofrthr0_sm,8,top,2,2.1,CALIDOS/VERANO,fuchsia,ROSA,True,N,af,I,three,freetime,0,smooth,boho,warm,"['M', 'S', 'XL', 'XS', 'L']"
21gT1293_bofrthr0_sm,8,top,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,N,g,F,three,freetime,0,smooth,boho,warm,"['L', 'M', 'S', 'XL', 'XS']"
21gS1503_stfrthr0_ge,8,shirt,2,2.1,FRIOS/INVIERNO,blue_dark,AZUL,True,FR,g,F,three,freetime,0,geometric,street,warm_season,"['L', 'XS', 'XXL', 'S', 'M', 'XL']"
21aT2009_bofrthr0_sm,9,top,2,2.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,freetime,0,smooth,boho,warm,"['X4XL', 'XL', 'XXL', 'L', 'XXXL']"
21fT2009_bofrthr0_sm,9,top,2,2.1,CALIDOS/VERANO,ecru,BLANCO,True,N,f,E,three,freetime,0,smooth,boho,warm,"['L', 'X4XL', 'XL', 'XXXL', 'XXL']"
11tP79_cawothr1_sm,8,pant,1,1.1,FRIOS/INVIERNO,blue,AZUL,True,N,t,F,three,work,1,smooth,casual,warm_season,['UNQ']
11aP79_cawothr1_sm,9,pant,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,N,a,A,three,work,1,smooth,casual,warm_season,['UNQ']
11adP1938_cafrtwo0_sm,9,shorts,1,1.1,FRIOS/INVIERNO,brown_light,MARRÓN,True,IR,ad,B,two,freetime,0,smooth,casual,warm,"['M', 'S', 'L', 'XL', 'XXL', 'XS']"
11gP1938_cafrtwo0_sm,9,shorts,1,1.1,FRIOS/INVIERNO,blue_dark,AZUL,True,IR,g,F,two,freetime,0,smooth,casual,warm,"['L', 'M', 'S', 'XS']"
11aP1938_cafrtwo0_sm,9,shorts,1,1.1,FRIOS/INVIERNO,black,NEGRO,True,IR,a,A,two,freetime,0,smooth,casual,warm,"['M', 'XS', 'XL', 'XXL', 'S', 'L']"
11rP1938_cafrtwo0_sm,9,shorts,1,1.1,CALIDOS/VERANO,pink,ROSA,True,IR,r,I,two,freetime,0,smooth,casual,warm,"['L', 'S', 'M', 'XL', 'XXL', 'XS']"
